 area_unit,bathrooms,bedrooms,home_size,home_type,last_sold_date,last_sold_price,link,price,property_size,rent_price,rentzestimate_amount,rentzestimate_last_updated,tax_value,tax_year,year_built,zestimate_amount,zestimate_last_updated,zillow_id,address,city,state,zipcode
 SqFt,6.0,5,4976,SingleFamily,10/06/2016,2695000,https://www.zillow.com/homedetails/12634-Kling-St-Studio-City-CA-91604/20023921_zpid/,$2.69M,10089,,10449,08/07/2018,2695000.0,2017,2015,3101075,08/07/2018,20023921,12634 Kling St,Studio City,CA,91604
 SqFt,5.0,4,6000,SingleFamily,09/30/2015,890000,https://www.zillow.com/homedetails/12657-Kling-St-Studio-City-CA-91604/20023948_zpid/,$2.89M,13185,,4800,08/07/2018,907800.0,2017,1959,2925481,08/07/2018,20023948,12657 Kling St,Studio City,CA,91604
 SqFt,5.5,5,4400,SingleFamily,03/06/2018,2435000,https://www.zillow.com/homedetails/4538-Beeman-Ave-Studio-City-CA-91604/20024007_zpid/,$2.44M,7200,,6800,08/07/2018,918000.0,2017,2017,2513815,08/07/2018,20024007,4538 Beeman Ave,Studio City,CA,91604
 SqFt,6.0,5,4200,SingleFamily,03/08/2018,2485000,https://www.zillow.com/homedetails/4443-Babcock-Ave-Studio-City-CA-91604/20024023_zpid/,$2.55M,7200,,5168,08/07/2018,844993.0,2017,2018,2546383,08/07/2018,20024023,4443 Babcock Ave,Studio City,CA,91604
 SqFt,2.0,4,1633,SingleFamily,09/11/2017,1255000,https://www.zillow.com/homedetails/12515-Milbank-St-Studio-City-CA-91604/20024051_zpid/,$1.25M,7679,,4750,08/07/2018,840500.0,2017,1951,1253515,08/07/2018,20024051,12515 Milbank St,Studio City,CA,91604
 SqFt,6.0,5,4800,SingleFamily,07/12/2017,2665000,https://www.zillow.com/homedetails/4510-Radford-Ave-Studio-City-CA-91607/20024243_zpid/,$2.67M,9000,,11500,08/07/2018,2017447.0,2017,2016,2885551,08/07/2018,20024243,4510 Radford Ave,Studio City,CA,91607
 SqFt,6.0,5,5378,SingleFamily,07/19/2017,2715000,https://www.zillow.com/homedetails/4535-Carpenter-Ave-Studio-City-CA-91607/20024249_zpid/,$2.71M,10127,,9784,08/07/2018,2703000.0,2017,2016,3005957,08/07/2018,20024249,4535 Carpenter Ave,Studio City,CA,91607
 SqFt,6.0,5,5700,SingleFamily,02/24/2017,2645000,https://www.zillow.com/homedetails/12439-Kling-St-Studio-City-CA-91604/20024296_zpid/,$2.65M,10816,,11000,08/07/2018,1269939.0,2017,2017,2971556,08/07/2018,20024296,12439 Kling St,Studio City,CA,91604
 SqFt,3.0,4,2626,SingleFamily,05/31/2018,1900000,https://www.zillow.com/homedetails/4450-Gentry-Ave-Valley-Village-CA-91607/20024459_zpid/,$1.9M,13799,,6900,08/07/2018,748223.0,2017,1942,1920014,08/07/2018,20024459,4450 Gentry Ave,Valley Village,CA,91607
 SqFt,4.0,4,1996,SingleFamily,09/30/2016,1485000,https://www.zillow.com/homedetails/4434-Ben-Ave-Valley-Village-CA-91607/20024488_zpid/,$1.49M,10018,,6000,08/07/2018,1485000.0,2017,1940,1561226,08/07/2018,20024488,4434 Ben Ave,Valley Village,CA,91607
 SqFt,6.0,5,4195,SingleFamily,07/31/2017,2325000,https://www.zillow.com/homedetails/12431-Landale-St-Studio-City-CA-91604/20024569_zpid/,$2.33M,8407,,10000,08/07/2018,2293980.0,2017,2015,2502197,08/07/2018,20024569,12431 Landale St,Studio City,CA,91604
 SqFt,2.0,4,2103,SingleFamily,06/18/2004,830000,https://www.zillow.com/homedetails/4522-Whitsett-Ave-Studio-City-CA-91604/20024571_zpid/,$1.6M,19593,,6850,08/07/2018,894287.0,2017,1941,1659359,08/07/2018,20024571,4522 Whitsett Ave,Studio City,CA,91604
 SqFt,4.5,5,3454,SingleFamily,09/24/2015,2020000,https://www.zillow.com/homedetails/4421-Laurelgrove-Ave-Studio-City-CA-91604/20024618_zpid/,$2.02M,6616,,7625,08/07/2018,2060400.0,2017,1941,2235436,08/07/2018,20024618,4421 Laurelgrove Ave,Studio City,CA,91604
 SqFt,3.0,4,1920,SingleFamily,12/24/2015,1281500,https://www.zillow.com/homedetails/4425-Laurelgrove-Ave-Studio-City-CA-91604/20024619_zpid/,$1.28M,6615,,5500,08/07/2018,1307130.0,2017,1941,1321474,08/07/2018,20024619,4425 Laurelgrove Ave,Studio City,CA,91604
 SqFt,6.0,6,5350,SingleFamily,07/29/2016,2615000,https://www.zillow.com/homedetails/4517-Lemp-Ave-North-Hollywood-CA-91602/20024684_zpid/,$2.62M,9870,,11500,08/07/2018,2615000.0,2017,2016,3041055,08/07/2018,20024684,4517 Lemp Ave,North Hollywood,CA,91602
 SqFt,4.0,4,3188,SingleFamily,05/16/2017,2249000,https://www.zillow.com/homedetails/4525-Lemp-Ave-North-Hollywood-CA-91602/20024685_zpid/,$2.8M,9674,,9000,08/07/2018,1212278.0,2017,1951,2574415,08/07/2018,20024685,4525 Lemp Ave,North Hollywood,CA,91602
 SqFt,5.5,5,5360,SingleFamily,10/16/2017,2867500,https://www.zillow.com/homedetails/4425-Beck-Ave-North-Hollywood-CA-91602/20024716_zpid/,$2.87M,10837,,10096,08/07/2018,805800.0,2017,2017,2980203,08/07/2018,20024716,4425 Beck Ave,North Hollywood,CA,91602
 SqFt,6.0,5,4490,SingleFamily,08/09/2017,2530000,https://www.zillow.com/homedetails/4466-Beck-Ave-North-Hollywood-CA-91602/20024767_zpid/,$2.53M,8102,,9800,08/07/2018,989400.0,2017,2017,2902007,08/07/2018,20024767,4466 Beck Ave,North Hollywood,CA,91602
 SqFt,5.0,5,5153,SingleFamily,01/28/2016,1250000,https://www.zillow.com/homedetails/4552-Camellia-Ave-Studio-City-CA-91602/20024771_zpid/,$2.95M,10123,,4600,08/07/2018,1275000.0,2017,2018,3063068,08/07/2018,20024771,4552 Camellia Ave,Studio City,CA,91602
 SqFt,6.0,5,5248,SingleFamily,02/16/2017,2725000,https://www.zillow.com/homedetails/4359-Kraft-Ave-Studio-City-CA-91604/20024952_zpid/,$2.73M,6747,,10035,08/07/2018,1183200.0,2017,2016,3089671,08/07/2018,20024952,4359 Kraft Ave,Studio City,CA,91604
 SqFt,5.0,5,3860,SingleFamily,02/10/2017,2428000,https://www.zillow.com/homedetails/4379-Farmdale-Ave-Studio-City-CA-91604/20024972_zpid/,$2.43M,6760,,10000,08/07/2018,1367289.0,2017,2016,2729779,08/07/2018,20024972,4379 Farmdale Ave,Studio City,CA,91604
 SqFt,6.0,5,3820,SingleFamily,12/02/2016,2450000,https://www.zillow.com/homedetails/4369-Farmdale-Ave-Studio-City-CA-91604/20024974_zpid/,$2.45M,6757,,8999,08/07/2018,2450000.0,2017,2016,2706938,08/07/2018,20024974,4369 Farmdale Ave,Studio City,CA,91604
 SqFt,6.0,5,3800,SingleFamily,10/27/2016,2480000,https://www.zillow.com/homedetails/4355-Camellia-Ave-Studio-City-CA-91604/20024995_zpid/,$2.48M,6534,,10500,08/07/2018,2480000.0,2017,2016,2844843,08/07/2018,20024995,4355 Camellia Ave,Studio City,CA,91604
 SqFt,4.0,5,4305,SingleFamily,06/30/2017,2800000,https://www.zillow.com/homedetails/4363-Irvine-Ave-Studio-City-CA-91604/20025062_zpid/,$2.8M,9957,,11800,08/07/2018,2260000.0,2017,2007,3038331,08/07/2018,20025062,4363 Irvine Ave,Studio City,CA,91604
 SqFt,2.0,5,1891,SingleFamily,04/14/2016,1165000,https://www.zillow.com/homedetails/4308-Troost-Ave-Studio-City-CA-91604/20025132_zpid/,$1.17M,6534,,4214,08/07/2018,1188300.0,2017,1954,1583149,08/07/2018,20025132,4308 Troost Ave,Studio City,CA,91604
 SqFt,3.0,4,1809,SingleFamily,07/17/2018,1525000,https://www.zillow.com/homedetails/4303-Irvine-Ave-Studio-City-CA-91604/20025140_zpid/,$1.52M,6634,,5200,08/07/2018,1365000.0,2017,1950,1561583,08/07/2018,20025140,4303 Irvine Ave,Studio City,CA,91604
 SqFt,5.0,5,3885,SingleFamily,01/13/2017,2665000,https://www.zillow.com/homedetails/4277-Beck-Ave-Studio-City-CA-91604/20025198_zpid/,$2.67M,10585,,12000,08/07/2018,2677500.0,2017,1937,3014509,08/07/2018,20025198,4277 Beck Ave,Studio City,CA,91604
 SqFt,6.0,5,3765,SingleFamily,03/25/2016,2348000,https://www.zillow.com/homedetails/4333-Camellia-Ave-Studio-City-CA-91604/20025219_zpid/,$2.35M,6124,,6090,08/07/2018,2394960.0,2017,2016,2825388,08/07/2018,20025219,4333 Camellia Ave,Studio City,CA,91604
 SqFt,6.0,5,3377,SingleFamily,08/30/2017,2255000,https://www.zillow.com/homedetails/4330-Farmdale-Ave-Studio-City-CA-91604/20025271_zpid/,$2.25M,6072,,8900,08/07/2018,1594232.0,2017,2016,2407559,08/07/2018,20025271,4330 Farmdale Ave,Studio City,CA,91604
 SqFt,2.0,4,1475,SingleFamily,11/01/2016,790000,https://www.zillow.com/homedetails/4450-Elmer-Ave-North-Hollywood-CA-91602/20025317_zpid/,$790K,6534,,3200,08/07/2018,790000.0,2017,1939,990333,08/07/2018,20025317,4450 Elmer Ave,North Hollywood,CA,91602
 SqFt,4.0,4,2330,SingleFamily,05/21/2002,689000,https://www.zillow.com/homedetails/11138-Valley-Spring-Ln-North-Hollywood-CA-91602/20025592_zpid/,$1.8M,,,4000,08/07/2018,1063427.0,2017,1940,1779323,08/07/2018,20025592,11138 Valley Spring Ln,Hollywood,CA,91602
 SqFt,6.0,5,3800,SingleFamily,06/08/2018,2349000,https://www.zillow.com/homedetails/4114-Bakman-Ave-North-Hollywood-CA-91602/20025958_zpid/,$2.35M,6751,,6200,08/07/2018,889767.0,2017,2018,2368157,08/07/2018,20025958,4114 Bakman Ave,North Hollywood,CA,91602
 SqFt,6.0,5,4000,SingleFamily,05/24/2016,2300000,https://www.zillow.com/homedetails/4302-Bellingham-Ave-Studio-City-CA-91604/20026154_zpid/,$2.3M,7003,,10000,08/07/2018,2346000.0,2017,2016,2719495,08/07/2018,20026154,4302 Bellingham Ave,Studio City,CA,91604
 SqFt,4.0,4,3400,SingleFamily,01/12/2017,2200000,https://www.zillow.com/homedetails/4210-Bellingham-Ave-Studio-City-CA-91604/20026202_zpid/,$2.2M,14008,,8395,08/07/2018,881598.0,2017,1935,2488630,08/07/2018,20026202,4210 Bellingham Ave,Studio City,CA,91604
 SqFt,3.5,5,3679,SingleFamily,05/31/2018,2570000,https://www.zillow.com/homedetails/4242-Vantage-Ave-Studio-City-CA-91604/20026227_zpid/,$2.57M,6665,,4300,08/07/2018,831300.0,2017,2018,2578856,08/07/2018,20026227,4242 Vantage Ave,Studio City,CA,91604
 SqFt,6.0,5,3720,SingleFamily,12/01/2017,1000000,https://www.zillow.com/homedetails/4248-Vantage-Ave-Studio-City-CA-91604/20026228_zpid/,$2.39M,6662,,4400,08/07/2018,530626.0,2017,2018,2354267,08/07/2018,20026228,4248 Vantage Ave,Studio City,CA,91604
 SqFt,5.5,5,4234,SingleFamily,05/23/2017,2525000,https://www.zillow.com/homedetails/4252-Rhodes-Ave-Studio-City-CA-91604/20026284_zpid/,$2.52M,6999,,9800,08/07/2018,1900446.0,2017,2012,2767885,08/07/2018,20026284,4252 Rhodes Ave,Studio City,CA,91604
 SqFt,3.5,4,2673,SingleFamily,05/25/2018,1950000,https://www.zillow.com/homedetails/4232-Rhodes-Ave-Studio-City-CA-91604/20026288_zpid/,$1.95M,7000,,7500,08/07/2018,1695240.0,2017,1939,1953948,08/07/2018,20026288,4232 Rhodes Ave,Studio City,CA,91604
 SqFt,5.75,5,3800,Condominium,04/21/2017,2500000,https://www.zillow.com/homedetails/4238-Shadyglade-Ave-Studio-City-CA-91604/20026311_zpid/,$2.5M,6499,,8078,08/07/2018,1132200.0,2017,2017,2761573,08/07/2018,20026311,4238 Shadyglade Ave,Studio City,CA,91604
 SqFt,6.0,5,3800,SingleFamily,07/21/2017,2525000,https://www.zillow.com/homedetails/4218-Shadyglade-Ave-Studio-City-CA-91604/20026315_zpid/,$2.52M,6499,,5490,08/07/2018,1100000.0,2017,2017,2724608,08/07/2018,20026315,4218 Shadyglade Ave,Studio City,CA,91604
 SqFt,5.5,5,3900,Condominium,06/16/2017,2500000,https://www.zillow.com/homedetails/4209-Laurelgrove-Ave-Studio-City-CA-91604/20026320_zpid/,$2.5M,6098,,8219,08/07/2018,1130000.0,2017,2017,2722833,08/07/2018,20026320,4209 Laurelgrove Ave,Studio City,CA,91604
 SqFt,5.5,5,3800,SingleFamily,05/09/2018,2649500,https://www.zillow.com/homedetails/4223-Laurelgrove-Ave-Studio-City-CA-91604/20026323_zpid/,$2.65M,6499,,4500,08/07/2018,1010000.0,2017,2018,2726206,08/07/2018,20026323,4223 Laurelgrove Ave,Studio City,CA,91604
 SqFt,5.5,5,4000,SingleFamily,03/27/2018,2679000,https://www.zillow.com/homedetails/4233-Rhodes-Ave-Studio-City-CA-91604/20026361_zpid/,$2.68M,7000,,8144,08/07/2018,1056000.0,2017,2018,2745791,08/07/2018,20026361,4233 Rhodes Ave,Studio City,CA,91604
 SqFt,6.0,5,3950,SingleFamily,11/15/2016,2480000,https://www.zillow.com/homedetails/4249-Rhodes-Ave-Studio-City-CA-91604/20026364_zpid/,$2.48M,6969,,9800,08/07/2018,2480000.0,2017,2016,2835697,08/07/2018,20026364,4249 Rhodes Ave,Studio City,CA,91604
 SqFt,4.0,6,3496,MultiFamily2To4,,,https://www.zillow.com/homedetails/4104-Whitsett-Ave-Studio-City-CA-91604/20026394_zpid/,$2.5M,6250,,3200,08/07/2018,703466.0,2017,1956,2397806,08/07/2018,20026394,4104 Whitsett Ave,Studio City,CA,91604
 SqFt,6.0,5,3785,SingleFamily,04/18/2017,2470000,https://www.zillow.com/homedetails/4053-Laurelgrove-Ave-Studio-City-CA-91604/20026512_zpid/,$2.47M,6489,,9500,08/07/2018,1627055.0,2017,2016,2731077,08/07/2018,20026512,4053 Laurelgrove Ave,Studio City,CA,91604
 SqFt,5.5,5,3826,SingleFamily,02/16/2017,2425000,https://www.zillow.com/homedetails/4121-Laurelgrove-Ave-Studio-City-CA-91604/20026520_zpid/,$2.42M,6490,,8024,08/07/2018,1614170.0,2017,2016,2723229,08/07/2018,20026520,4121 Laurelgrove Ave,Studio City,CA,91604
 SqFt,5.0,4,3932,SingleFamily,03/07/2018,2582000,https://www.zillow.com/homedetails/4160-Laurelgrove-Ave-Studio-City-CA-91604/20026541_zpid/,$2.58M,6255,,4650,08/07/2018,1661737.0,2017,2016,2646562,08/07/2018,20026541,4160 Laurelgrove Ave,Studio City,CA,91604
 SqFt,6.0,5,4800,SingleFamily,09/27/2016,2820000,https://www.zillow.com/homedetails/4105-Bellingham-Ave-Studio-City-CA-91604/20026575_zpid/,$2.82M,7750,,12000,08/07/2018,2820000.0,2017,2016,3249355,08/07/2018,20026575,4105 Bellingham Ave,Studio City,CA,91604
 SqFt,3.0,4,1772,SingleFamily,07/28/2017,1198000,https://www.zillow.com/homedetails/4153-Vantage-Ave-Studio-City-CA-91604/20026591_zpid/,$1.2M,6969,,5100,08/07/2018,1011345.0,2017,1926,1416052,08/07/2018,20026591,4153 Vantage Ave,Studio City,CA,91604
 SqFt,4.0,5,4052,SingleFamily,08/29/2017,1312500,https://www.zillow.com/homedetails/4122-Vantage-Ave-Studio-City-CA-91604/20026602_zpid/,$2.5M,6969,,7500,08/07/2018,301649.0,2017,1937,2496295,08/07/2018,20026602,4122 Vantage Ave,Studio City,CA,91604
 SqFt,4.5,5,3760,SingleFamily,09/15/2015,2775000,https://www.zillow.com/homedetails/11554-Kelsey-St-Studio-City-CA-91604/20027035_zpid/,$2.77M,27799,,11970,08/07/2018,2856000.0,2017,1934,3431400,08/07/2018,20027035,11554 Kelsey St,Studio City,CA,91604
 SqFt,3.0,4,1916,SingleFamily,04/27/2016,2300000,https://www.zillow.com/homedetails/11571-Dilling-St-Studio-City-CA-91604/20027150_zpid/,$2.3M,15000,,10000,08/07/2018,2346000.0,2017,1936,2713940,08/07/2018,20027150,11571 Dilling St,Studio City,CA,91604
 SqFt,3.0,4,3407,SingleFamily,11/21/2016,2237500,https://www.zillow.com/homedetails/11557-Chiquita-St-Studio-City-CA-91604/20027174_zpid/,$2.24M,15394,,8900,08/07/2018,2237400.0,2017,1937,2551947,08/07/2018,20027174,11557 Chiquita St,Studio City,CA,91604
 SqFt,5.5,5,5109,SingleFamily,04/16/2018,2950000,https://www.zillow.com/homedetails/4227-Lemp-Ave-Studio-City-CA-91604/20027223_zpid/,$2.95M,9560,,10613,08/07/2018,2800103.0,2017,2013,3028310,08/07/2018,20027223,4227 Lemp Ave,Studio City,CA,91604
 SqFt,5.0,4,3279,SingleFamily,02/07/2018,2930000,https://www.zillow.com/homedetails/4212-Lemp-Ave-Studio-City-CA-91604/20027238_zpid/,$2.93M,11249,,10108,08/07/2018,609136.0,2017,2004,3020643,08/07/2018,20027238,4212 Lemp Ave,Studio City,CA,91604
 SqFt,3.0,4,2200,SingleFamily,03/10/2017,1600000,https://www.zillow.com/homedetails/4248-Agnes-Ave-Studio-City-CA-91604/20027391_zpid/,$1.6M,6664,,6950,08/07/2018,1217872.0,2017,1941,1339194,08/07/2018,20027391,4248 Agnes Ave,Studio City,CA,91604
 SqFt,5.0,5,3700,SingleFamily,09/08/2016,2323000,https://www.zillow.com/homedetails/4228-Agnes-Ave-Studio-City-CA-91604/20027395_zpid/,$2.32M,6969,,9000,08/07/2018,2323000.0,2017,2016,2685735,08/07/2018,20027395,4228 Agnes Ave,Studio City,CA,91604
 SqFt,6.0,5,3912,SingleFamily,07/08/2016,2445000,https://www.zillow.com/homedetails/4257-Farmdale-Ave-Studio-City-CA-91604/20027407_zpid/,$2.44M,6699,,12500,08/07/2018,2445000.0,2017,2016,2868109,08/07/2018,20027407,4257 Farmdale Ave,Studio City,CA,91604
 SqFt,5.5,5,3821,SingleFamily,12/03/2015,2401000,https://www.zillow.com/homedetails/4247-Camellia-Ave-Studio-City-CA-91604/20027444_zpid/,$2.4M,6751,,11900,08/07/2018,2449020.0,2017,2015,2924083,08/07/2018,20027444,4247 Camellia Ave,Studio City,CA,91604
 SqFt,6.0,5,3700,SingleFamily,02/05/2016,2390000,https://www.zillow.com/homedetails/4252-Beck-Ave-Studio-City-CA-91604/20027448_zpid/,$2.39M,6782,,13995,08/07/2018,2437800.0,2017,2015,2873451,08/07/2018,20027448,4252 Beck Ave,Studio City,CA,91604
 SqFt,6.0,5,3915,SingleFamily,12/28/2017,2355000,https://www.zillow.com/homedetails/4246-Beck-Ave-Studio-City-CA-91604/20027449_zpid/,$2.35M,6783,,10000,08/07/2018,1200107.0,2017,2011,2521116,08/07/2018,20027449,4246 Beck Ave,Studio City,CA,91604
 SqFt,5.0,5,3850,SingleFamily,01/15/2016,2372500,https://www.zillow.com/homedetails/4252-Farmdale-Ave-Studio-City-CA-91604/20027454_zpid/,$2.37M,6746,,4750,08/07/2018,2419950.0,2017,2015,2864628,08/07/2018,20027454,4252 Farmdale Ave,Studio City,CA,91604
 SqFt,6.0,5,3768,SingleFamily,01/13/2017,2335000,https://www.zillow.com/homedetails/4201-Kraft-Ave-Studio-City-CA-91604/20027465_zpid/,$2.33M,6660,,10000,08/07/2018,1569514.0,2017,2016,2643945,08/07/2018,20027465,4201 Kraft Ave,Studio City,CA,91604
 SqFt,6.0,5,3950,SingleFamily,06/21/2017,2575000,https://www.zillow.com/homedetails/4172-Farmdale-Ave-Studio-City-CA-91604/20027534_zpid/,$2.58M,6765,,14500,08/07/2018,1145000.0,2017,2017,2800948,08/07/2018,20027534,4172 Farmdale Ave,Studio City,CA,91604
 SqFt,6.0,5,4300,SingleFamily,03/30/2018,2335000,https://www.zillow.com/homedetails/4161-Kraft-Ave-Studio-City-CA-91604/20027539_zpid/,$2.33M,6750,,9300,08/07/2018,1819708.0,2017,2008,2390829,08/07/2018,20027539,4161 Kraft Ave,Studio City,CA,91604
 SqFt,5.5,5,4516,Condominium,02/13/2018,2875000,https://www.zillow.com/homedetails/11432-Aqua-Vista-St-Studio-City-CA-91604/20027543_zpid/,$2.88M,8276,,13000,08/07/2018,1591558.0,2017,2006,2959940,08/07/2018,20027543,11432 Aqua Vista St,Studio City,CA,91604
 SqFt,5.0,5,3638,SingleFamily,06/16/2016,2365000,https://www.zillow.com/homedetails/4170-Kraft-Ave-Studio-City-CA-91604/20027546_zpid/,$2.37M,6525,,9600,08/07/2018,2412300.0,2017,2016,2767654,08/07/2018,20027546,4170 Kraft Ave,Studio City,CA,91604
 SqFt,4.5,5,3800,SingleFamily,11/22/2016,2400000,https://www.zillow.com/homedetails/4140-Camellia-Ave-Studio-City-CA-91604/20027567_zpid/,$2.4M,6534,,8700,08/07/2018,2400000.0,2017,2016,2751813,08/07/2018,20027567,4140 Camellia Ave,Studio City,CA,91604
 SqFt,2.0,4,1815,SingleFamily,08/18/2015,1180000,https://www.zillow.com/homedetails/12109-Cantura-St-Studio-City-CA-91604/20027810_zpid/,$1.18M,5201,,4750,08/07/2018,1203600.0,2017,1950,1246635,08/07/2018,20027810,12109 Cantura St,Studio City,CA,91604
 SqFt,4.5,5,3325,SingleFamily,05/27/2016,2275000,https://www.zillow.com/homedetails/12124-Cantura-St-Studio-City-CA-91604/20027863_zpid/,$2.27M,5837,,8000,08/07/2018,2297750.0,2017,2016,2674238,08/07/2018,20027863,12124 Cantura St,Studio City,CA,91604
 SqFt,6.0,5,3400,SingleFamily,01/19/2017,2350000,https://www.zillow.com/homedetails/12131-Hollyglen-Pl-Studio-City-CA-91604/20027916_zpid/,$2.35M,5850,,8000,08/07/2018,1045500.0,2017,2016,2650649,08/07/2018,20027916,12131 Hollyglen Pl,Studio City,CA,91604
 SqFt,6.0,5,4183,SingleFamily,09/29/2017,2600000,https://www.zillow.com/homedetails/3738-Mound-View-Ave-Studio-City-CA-91604/20028005_zpid/,$2.6M,6743,,3950,08/07/2018,1025000.0,2017,2017,2766246,08/07/2018,20028005,3738 Mound View Ave,Studio City,CA,91604
 SqFt,3.0,4,2435,SingleFamily,02/27/2017,2100000,https://www.zillow.com/homedetails/3838-Vantage-Ave-Studio-City-CA-91604/20028045_zpid/,$2.1M,12541,,6500,08/07/2018,1540000.0,2017,1941,2311764,08/07/2018,20028045,3838 Vantage Ave,Studio City,CA,91604
 SqFt,5.5,5,3368,SingleFamily,02/25/2016,2050000,https://www.zillow.com/homedetails/3812-Vantage-Ave-Studio-City-CA-91604/20028051_zpid/,$2.05M,6268,,7900,08/07/2018,2091000.0,2017,1929,2388669,08/07/2018,20028051,3812 Vantage Ave,Studio City,CA,91604
 SqFt,5.0,5,4695,SingleFamily,11/30/2012,1700000,https://www.zillow.com/homedetails/3806-Vantage-Ave-Studio-City-CA-91604/20028052_zpid/,$2.85M,6268,,10000,08/07/2018,1803766.0,2017,2008,2861308,08/07/2018,20028052,3806 Vantage Ave,Studio City,CA,91604
 SqFt,4.0,6,4214,SingleFamily,03/04/2016,2450000,https://www.zillow.com/homedetails/12019-Laurel-Ln-Studio-City-CA-91604/20028132_zpid/,$2.45M,17141,,10073,08/07/2018,2499000.0,2017,1923,2927890,08/07/2018,20028132,12019 Laurel Ln,Studio City,CA,91604
 SqFt,5.5,5,4900,SingleFamily,08/13/2015,2955000,https://www.zillow.com/homedetails/3923-Carpenter-Ct-Studio-City-CA-91604/20028217_zpid/,$2.96M,9147,,12831,08/07/2018,3014100.0,2017,2015,3674562,08/07/2018,20028217,3923 Carpenter Ct,Studio City,CA,91604
 SqFt,3.0,4,1898,SingleFamily,10/27/2015,1585000,https://www.zillow.com/homedetails/3929-Carpenter-Ct-Studio-City-CA-91604/20028218_zpid/,$1.58M,9001,,4950,08/07/2018,1616700.0,2017,1936,1521019,08/07/2018,20028218,3929 Carpenter Ct,Studio City,CA,91604
 SqFt,4.5,5,3325,SingleFamily,10/26/2016,2312500,https://www.zillow.com/homedetails/12121-Viewcrest-Rd-Studio-City-CA-91604/20028383_zpid/,$2.31M,5662,,8700,08/07/2018,2312500.0,2017,2016,2559106,08/07/2018,20028383,12121 Viewcrest Rd,Studio City,CA,91604
 SqFt,6.0,6,4803,SingleFamily,11/30/2015,2570000,https://www.zillow.com/homedetails/12134-Hollyglen-Pl-Studio-City-CA-91604/20028395_zpid/,$2.57M,5662,,11500,08/07/2018,2621400.0,2017,2015,3406194,08/07/2018,20028395,12134 Hollyglen Pl,Studio City,CA,91604
 SqFt,4.0,4,3477,SingleFamily,11/17/2016,2115000,https://www.zillow.com/homedetails/4135-Fulton-Ave-Sherman-Oaks-CA-91423/20028420_zpid/,$2.12M,8825,,10500,08/07/2018,2115000.0,2017,1946,2416274,08/07/2018,20028420,4135 Fulton Ave,Sherman Oaks,CA,91423
 SqFt,5.0,5,4046,SingleFamily,08/31/2017,2600000,https://www.zillow.com/homedetails/4160-Dixie-Canyon-Ave-Sherman-Oaks-CA-91423/20028437_zpid/,$2.6M,8820,,10500,08/07/2018,2552033.0,2017,1937,2775509,08/07/2018,20028437,4160 Dixie Canyon Ave,Sherman Oaks,CA,91423
 SqFt,6.0,5,4999,SingleFamily,02/17/2016,2770000,https://www.zillow.com/homedetails/4170-Greenbush-Ave-Sherman-Oaks-CA-91423/20028457_zpid/,$2.77M,8842,,11474,08/07/2018,2825400.0,2017,2015,3332500,08/07/2018,20028457,4170 Greenbush Ave,Sherman Oaks,CA,91423
 SqFt,6.0,5,4821,SingleFamily,01/20/2018,2925000,https://www.zillow.com/homedetails/4152-Greenbush-Ave-Sherman-Oaks-CA-91423/20028462_zpid/,$2.92M,8829,,11900,08/07/2018,2797992.0,2017,2013,3051666,08/07/2018,20028462,4152 Greenbush Ave,Sherman Oaks,CA,91423
 SqFt,5.0,5,4607,SingleFamily,11/08/2016,2630000,https://www.zillow.com/homedetails/4159-Greenbush-Ave-Sherman-Oaks-CA-91423/20028492_zpid/,$2.63M,7972,,11900,08/07/2018,2630000.0,2017,2013,3010997,08/07/2018,20028492,4159 Greenbush Ave,Sherman Oaks,CA,91423
 SqFt,6.0,5,4830,SingleFamily,02/22/2017,2790000,https://www.zillow.com/homedetails/4146-Allott-Ave-Sherman-Oaks-CA-91423/20028524_zpid/,$2.79M,7974,,10699,08/07/2018,2411460.0,2017,2016,3225008,08/07/2018,20028524,4146 Allott Ave,Sherman Oaks,CA,91423
